rating,title,price,pic,detail,spec,brand
0,Mistine มิสทิน คอสโม สมูท แอนด์ เคลียร์ ซุปเปอร์ เพาเดอร์ SPF25 PA++ #S3 ผิวสองสี,249,http://srv-live-03.lazada.co.th/p/mistine-misthin-kh-som-smuuth-ae-nd-ekhliiyr-chupep-r-ephaaed-r-spf25-pa-s3-phiws-ngsii-3542-5493542-1-product.jpg,Mistineคอสโมสมูทแอนด์เคลียร์ซุปเปอร์เพาเดอร์SPF25PA++#S3ผิวสองสี แป้งผสมครีมรองพื้นเนื้อเนียนละเอียดสูงสุดด้วยการกรองเนื้อแป้งถึง2เท่าพร้อมส่วนผสมของItalianSmoothPowderนำเข้าจากอิตาลีจึงให้หน้าเนียนสวยติดทนและควบคุมความมันพร้อมกันแดด25เท่า ,Size(cm): 8.00x8.00x3.00 Weight(kg): 0.07 ,Mistine
0,Mistine Super Black Eyeliner,269,http://srv-live-01.lazada.co.th/p/mistine-super-black-eyeliner-5848-0619542-1-product.jpg,MistineSuperBlackEyeliner วิธีใช้ อีกขั้นของความเหนือระดับด้วยเทคโนโลยีแห่งอายไลเนอร์ระบบFlowPowerที่สามารถบรรจุตัวยาอย่างเต็มพิกัดพร้อมทั้งกลไกการปลดปล่อยอายไลเนอร์ให้วาดเส้นได้ลื่นไหลเรียบเนียนมอบเส้นอายไลเนอร์สวยอย่างต่อเนื่องไม่มีสะดุได้ยาวถึง75เมตรและด้วยสูตรดำเข้มพิเศษทะลุขีดสุดของเฉดสีดำทำให้ได้เส้นขอบตาคมชัดและเทคนิคพิเศษรูปแบบปากกาที่เป็นปลายพู่กันทำให้วาดได้อย่างอิสระกันน้ำกันเหงื่อล้างออกง่ายหัวแปรงพู่กันปลายเรียวแหลมที่ให้เส้นเล็กสวยเพียง0.05mm.และเมื่อออกแรงกดเพียงเล็กน้อยขณะเขียนจะทำให้คุณได้เส้นอายไลเนอร์หนาขึ้นถึง2.80mm. MistineSuperBlackEyeliner ใช้ทาบริเวณขอบตาบนและล่างเพื่อเพิ่มความคมและมีเสน่ห์ให้กับดวงตา Brand:Mistine ปริมาณ:1pcs. วิธีใช้:ใช้ทาบริเวณขอบตาบนและล่างเพื่อเพิ่มความคมและมีเสน่ห์ให้กับดวงตา ประเทศต้นกำเนิด:Thailand จุดเด่น:ดำ!!!ทะลุขีดสุดของเฉดสีดำ อายุการใช้งาน:1ปีนับจากวันที่เปิดใช้ ความเหมาะสม:เหมาะกับทุกสภาพผิว เลขที่จดแจ้ง:10-2-5516625 ,Size(cm): 10 x 8 x 2 Weight(kg): 0.2 ,Mistine
0,Mistine Cat Eyes Stardust 2 in 1 Eyeliner 2 หัว,269,http://srv-live-03.lazada.co.th/p/mistine-cat-eyes-stardust-2-in-1-eyeliner-2-haw-5848-1229542-1-product.jpg,MistineCatEyesStardust2in1Eyeliner2หัว คุณสมบัติ อายไลเนอร์สูตรพิเศษที่ให้สีดำสนิทด้วยเทคโนโลยีเอ็กซ์ตรีมแบล็คชายน์ให้ดวงตาดูคมเข้มโดดเด่นกว่าอายไลเนอร์ทั่วไป ด้านที่1แบบพู่กันปลายพู่กันเขียนง่ายสีดำคมชัดติดทนนานสวยคม12ชม.กันน้ำกันเหงื่อไม่เป็นแพนด้าล้างออกง่าย ด้านที่2แบบดินสอเนื้อนุ่มลื่นสีดำสนิทเขียนง่ายแม้เพิ่งเริ่มเขียนครั้งแรกพร้อมบำรุงผิวรอบดวงตาด้วยสารสกัดจากว่านหางจระเข้กันน้ำกันเหงื่อไม่เป็นแพนด้าล้างออกง่าย ด้านบนด้ามจับเสกดวงตาให้คมด้วยอายไลเนอร์แบบดินสอเนื้อนุ่มเขียนเรียบดำสนิทผสมผสานExtreamBlackShineคมชัดโดดเด่นด้านล่างทรงตัดเหลี่ยมเพชรบรรจุอายไลเนอร์ชนิดน้ำSuperFixPolymerเสริมความทนน้ำกันเหงื่อดีเยี่ยมขนแปรงเรียงเส้นเรียวได้รูป Brand:Mistine ปริมาณ:3.6g. วิธีใช้:ใช้เขียนขอบตา ประเทศต้นกำเนิด:Thailand จุดเด่น:อายไลเนอร์สูตรพิเศษที่ให้สีดำสนิทด้วยเทคโนโลยีเอ็กซ์ตรีมแบล็คชายน์ให้ดวงตาดูคมเข้มโดดเด่นกว่าอายไลเนอร์ทั่วไป อายุการใช้งาน:2ปีนับจากวันที่ผลิต ความเหมาะสม:เหมาะกับทุกสภาพผิว เลขที่จดแจ้ง:10-1-5406261 ,Size(cm): 10 x 8 x 2 Weight(kg): 0.2 ,Mistine
0,Mistine Spy Slim Brow Liner No.2 (สีน้ำตาลธรรมชาติ),269,http://srv-live-02.lazada.co.th/p/mistine-spy-slim-brow-liner-no-2-siinamtaalthrrmchaati-5848-0329542-1-product.jpg,MistineSpySlimBrowLinerNo.2(สีน้ำตาลธรรมชาติ) คุณสมบัติ ดินสอเขียนคิ้วรูปแบบแท่งเรียวเล็กพกพาสะดวกได้ดินสอเส้นเล็กทำให้วาดคิ้วได้ง่ายควบคุมเส้นได้อย่างแม่นยำใช้วาดได้ทั่วบริเวณคิ้วและยังสามารถสร้างกรอบให้กับคิ้วได้อย่างคมชัดรังสรรค์รูปแบบของคิ้วได้ทั้งแบบธรรมชาติและสวยคมชัดเนื้อดินสอนิ่มเขียนง่ายสีติดทนตลอดวันใช้งานได้อย่างสะดวกและต่อเนื่องรูปแบบดินเป็นแบบหมุนปลายเล็กเพียง1.5มม.ใช้งานง่ายได้อย่างสะดวกและต่อเนื่องรูปแบบดินเป็นแบบหมุนใช้งานง่ายไม่ต้องเหลามาพร้อมแปรงปัดคิ้วใช้ปัดที่คิ้วให้เส้นคิ้วให้เรียงเส้นต่อเส้น วิธีใช้MistineSpySlimBrowLinerNo.2สีน้ำตาลธรรมชาติ ใช้ด้านดินสอวาดทรงคิ้วให้สวยงามและใช้ด้านแปรงในการปัดทรงคิ้วให้ดูเป็นธรรมชาติ Brand:Mistine ปริมาณ:1pcs วิธีใช้:ใช้ด้านดินสอวาดทรงคิ้วให้สวยงามและใช้ด้านแปรงในการปัดทรงคิ้วให้ดูเป็นธรรมชาติ ประเทศต้นกำเนิด:Thailand จุดเด่น:ดินสอเขียนคิ้วปลายเล็กเพียง1.5มม.ใช้งานง่ายได้อย่างสะดวกและต่อเนื่อง อายุการใช้งาน:1ปีนับจากวันที่เปิดใช้ ความเหมาะสม:เหมาะกับทุกสภาพผิว เลขที่จดแจ้ง:10-2-5821325 ,Size(cm): 10 x 8 x 2 Weight(kg): 0.2 ProductVolume(ml): 0.0 ,Mistine
0,SHISEIDO MaCherie Shampoo & Conditioner set A,229,http://srv-live-01.lazada.co.th/p/shiseido-macherie-shampoo-and-conditioner-set-a-6494-6588111-1-product.jpg,MaCherieShampoo&ConditionersetA รายละเอียดสินค้า วิธีใช้: ชุดแชมพูและคอนดิชั่นเนอร์เพิ่มวอลลุ่มให้ผมดูมีชีวิตชีวา สำหรับผมลีบแบนด้วยส่วนผสมจากChampagneและHoney เพิ่มความนุ่มลื่นเงางามและเพิ่มวอลุ่มให้กลิ่นหอมติดทนนานรักษาสีผมสำหรับผมทำสี สามารถใช้เป็นประจำได้ทุกวัน ,Size(cm): 2 x 4 x 10 Weight(kg): 0.001 หน่วย: 50 ProductVolume(ml): 3.0 ,SHISEIDO
0,Mistine Cupcake Super and Lightening Powder SPF25 PA++ No.S3 ผิวสองสี,280,http://srv-live-03.lazada.co.th/p/mistine-cupcake-super-and-lightening-powder-spf25-pa-no-s3-phiws-ngsii-1870-4180442-1-product.jpg,MistineCupcakeSuperWhiteandLighteningPowderSPF25PA++-ผิวสองสี คุณสมบัติ -ให้ผิวเนียนใกล้เคียงกับผิวเด็กมากที่สุด -ในนวัตกรรมเนื้อแป้งคัพเค้กไมโครเพาเดอร์ละเอียดที่สุดถึง1.9ไมครอน -ปกปิดเนียนสนิทบางเบาด้วยอนุภาคซอฟท์วิทอีลาสติก -ควบคุมความมันด้วยมืราเคิลชีโรออยล์เซ็นเซอร์ -พร้อมปกป้องแสงแดด25เท่าด้วยเอ็กซ์ตรีมยูวีโพรเทคเตอร์ ,Size(cm): 10 x 8 x 2 Weight(kg): 0.2 ProductVolume(ml): 0.0 ,Mistine
0,MISTINE DNA ลิปสติก Liquid Lipstick LIP COLOR & TOP COAT No#05,179,http://srv-live-01.lazada.co.th/p/mistine-dna-lipstik-liquid-lipstick-lip-color-and-top-coat-no-05-0246-3620112-1-product.jpg,MISTINEDNAลิปสติกLiquidLipstickLIPCOLOR&TOPCOAT#No5 คุณสมบัติ ถอดรหัส...ลิปคัลเลอร์สีคมชัดอัดแน่นเต็มพิกัดกลมกลื่นกับริมฝีปากด้วยแรงบันดาลใจจากการถอดรหัสDNAสู่ลิปเรียบเนียนติดทนด้วยเทคโนโลยีDeep'NActivate(D.N.A.Technologyที่มีDeepintensecolorอณูเม็ดสีเล็กสามารถเรยงตัวเกาะกันแน่นพร้อมกับActivateFilmFormerฟิล์มที่เคลือบเม็ดสีให้ติดทนจึงมีคุณสมบัติกันน้ำและจูบไม่หลุดทำให้ริมฝีปากสวยสะกดทุกสายตาพร้อมคุณค่าสารสกัดจากMarineDNAที่มีคุณสมบัติพิเศษสามารถกักเก็บความชุ่มชื่นให้ยาวนานอีกทั้งมีสารสกัดจากเมล็ดอัลมอนด์และเมล็ดแมคคาเดเมียร์ที่ช่วยปรับสภาพผิวให้นุ่มชุ่มชื่นทำให้คุณมีริมฝีปากสวยสมบูรณ์แบบ มอบความโดดเด่นยิ่งขึ้นให้กับริมฝีปากด้วยTopCoatที่มีประกายแวววาวชุ่มฉ่ำช่วยเคลือบฟิล์มสีเป็นเกราะป้องกันอีกหนึ่งชั้นที่จะทำให้ลิปสีติดทนนานยิ่งขึ้นด้วยคุณสมบัติของDoubleFilmCoatอีกทั้งยังมอบคุณค่าการบำรุงจากอนุพันธ์วิตามินอีที่เป็นMoisturizerให้กับริมฝีปากเพื่อความเนียนนุ่มชุ่มชื่นไม่แห้งกร้านแลดูมีสุขภาพดีอย่างเป็นธรรมชาติ ขนาด::4.2กรัม มาในรูปแบบแท่งสามารถหมุนออกได้2ฝั่งอีกฝั่งเป็นลิปคัลเลอร์แบบจิ้มจุ่มอีกด้านเป็นลิปท็อปโค๊ทด้านที่เป็นจิ้มจุ่มจะเป็นพลาสติกใสสามารถมองเห็นสีลิปด้านในได้ชัดเจนส่วนด้านท็อปโค้ดเป็นสีดำตัวท็อปโค๊ดจะสีขาวใสๆเมื่อทาเคลือบแล้วจะไม่ทำให้ลิปเปลี่ยนสีตัวกล่องมีข้อมูลภาษาไทยและรายละเอียดชัดเจนที่ด้านท้ายของลิปสติก ขั้นตอนการทาลิปให้สวยติดทน 1.ทาด้านลิปคัลเลอร์ลิปสีแน่นพิเศษให้เรียวปากสวยชัดสะกดทุกสายตา 2.ทาด้านท็อปโค๊ทเคลือบทับด้วยลิปล็อคสีให้ตรึงติดปากสวนติดทนด้วยบับเบิ้ลฟิล์มโค๊ทพร้อมบำรุงริมฝีปากแลดูสุขภาพดี ,เสร็จสิ้น: ส่องสว่าง Gender: Unisex วัตถุดิบ: ธรรมชาติ Model: DNA Size(cm): 2 x 2 x 11 Weight(kg): 0.1 Usage: ริมฝีปาก ProductVolume(ml): 4.2 ,Mistine
0,MISTINE DNA ลิปสติก Liquid Lipstick LIP COLOR & TOP COAT No#06,179,http://srv-live-03.lazada.co.th/p/mistine-dna-lipstik-liquid-lipstick-lip-color-and-top-coat-no-06-0246-9620112-1-product.jpg,MISTINEDNAลิปสติกLiquidLipstickLIPCOLOR&TOPCOAT#No6 คุณสมบัติ ถอดรหัส...ลิปคัลเลอร์สีคมชัดอัดแน่นเต็มพิกัดกลมกลื่นกับริมฝีปากด้วยแรงบันดาลใจจากการถอดรหัสDNAสู่ลิปเรียบเนียนติดทนด้วยเทคโนโลยีDeep'NActivate(D.N.A.Technologyที่มีDeepintensecolorอณูเม็ดสีเล็กสามารถเรยงตัวเกาะกันแน่นพร้อมกับActivateFilmFormerฟิล์มที่เคลือบเม็ดสีให้ติดทนจึงมีคุณสมบัติกันน้ำและจูบไม่หลุดทำให้ริมฝีปากสวยสะกดทุกสายตาพร้อมคุณค่าสารสกัดจากMarineDNAที่มีคุณสมบัติพิเศษสามารถกักเก็บความชุ่มชื่นให้ยาวนานอีกทั้งมีสารสกัดจากเมล็ดอัลมอนด์และเมล็ดแมคคาเดเมียร์ที่ช่วยปรับสภาพผิวให้นุ่มชุ่มชื่นทำให้คุณมีริมฝีปากสวยสมบูรณ์แบบ มอบความโดดเด่นยิ่งขึ้นให้กับริมฝีปากด้วยTopCoatที่มีประกายแวววาวชุ่มฉ่ำช่วยเคลือบฟิล์มสีเป็นเกราะป้องกันอีกหนึ่งชั้นที่จะทำให้ลิปสีติดทนนานยิ่งขึ้นด้วยคุณสมบัติของDoubleFilmCoatอีกทั้งยังมอบคุณค่าการบำรุงจากอนุพันธ์วิตามินอีที่เป็นMoisturizerให้กับริมฝีปากเพื่อความเนียนนุ่มชุ่มชื่นไม่แห้งกร้านแลดูมีสุขภาพดีอย่างเป็นธรรมชาติ ขนาด::4.2กรัม มาในรูปแบบแท่งสามารถหมุนออกได้2ฝั่งอีกฝั่งเป็นลิปคัลเลอร์แบบจิ้มจุ่มอีกด้านเป็นลิปท็อปโค๊ทด้านที่เป็นจิ้มจุ่มจะเป็นพลาสติกใสสามารถมองเห็นสีลิปด้านในได้ชัดเจนส่วนด้านท็อปโค้ดเป็นสีดำตัวท็อปโค๊ดจะสีขาวใสๆเมื่อทาเคลือบแล้วจะไม่ทำให้ลิปเปลี่ยนสีตัวกล่องมีข้อมูลภาษาไทยและรายละเอียดชัดเจนที่ด้านท้ายของลิปสติก ขั้นตอนการทาลิปให้สวยติดทน 1.ทาด้านลิปคัลเลอร์ลิปสีแน่นพิเศษให้เรียวปากสวยชัดสะกดทุกสายตา 2.ทาด้านท็อปโค๊ทเคลือบทับด้วยลิปล็อคสีให้ตรึงติดปากสวนติดทนด้วยบับเบิ้ลฟิล์มโค๊ทพร้อมบำรุงริมฝีปากแลดูสุขภาพดี ,เสร็จสิ้น: ส่องสว่าง Gender: Unisex วัตถุดิบ: ธรรมชาติ Model: DNA Size(cm): 2 x 2 x 11 Weight(kg): 0.1 Usage: ริมฝีปาก ProductVolume(ml): 4.2 ,Mistine
0,MISTINE DNA ลิปสติก Liquid Lipstick LIP COLOR & TOP COAT No#07,179,http://srv-live-01.lazada.co.th/p/mistine-dna-lipstik-liquid-lipstick-lip-color-and-top-coat-no-07-0246-7720112-1-product.jpg,MISTINEDNAลิปสติกLiquidLipstickLIPCOLOR&TOPCOAT#No7 คุณสมบัติ ถอดรหัส...ลิปคัลเลอร์สีคมชัดอัดแน่นเต็มพิกัดกลมกลื่นกับริมฝีปากด้วยแรงบันดาลใจจากการถอดรหัสDNAสู่ลิปเรียบเนียนติดทนด้วยเทคโนโลยีDeep'NActivate(D.N.A.Technologyที่มีDeepintensecolorอณูเม็ดสีเล็กสามารถเรยงตัวเกาะกันแน่นพร้อมกับActivateFilmFormerฟิล์มที่เคลือบเม็ดสีให้ติดทนจึงมีคุณสมบัติกันน้ำและจูบไม่หลุดทำให้ริมฝีปากสวยสะกดทุกสายตาพร้อมคุณค่าสารสกัดจากMarineDNAที่มีคุณสมบัติพิเศษสามารถกักเก็บความชุ่มชื่นให้ยาวนานอีกทั้งมีสารสกัดจากเมล็ดอัลมอนด์และเมล็ดแมคคาเดเมียร์ที่ช่วยปรับสภาพผิวให้นุ่มชุ่มชื่นทำให้คุณมีริมฝีปากสวยสมบูรณ์แบบ มอบความโดดเด่นยิ่งขึ้นให้กับริมฝีปากด้วยTopCoatที่มีประกายแวววาวชุ่มฉ่ำช่วยเคลือบฟิล์มสีเป็นเกราะป้องกันอีกหนึ่งชั้นที่จะทำให้ลิปสีติดทนนานยิ่งขึ้นด้วยคุณสมบัติของDoubleFilmCoatอีกทั้งยังมอบคุณค่าการบำรุงจากอนุพันธ์วิตามินอีที่เป็นMoisturizerให้กับริมฝีปากเพื่อความเนียนนุ่มชุ่มชื่นไม่แห้งกร้านแลดูมีสุขภาพดีอย่างเป็นธรรมชาติ ขนาด::4.2กรัม มาในรูปแบบแท่งสามารถหมุนออกได้2ฝั่งอีกฝั่งเป็นลิปคัลเลอร์แบบจิ้มจุ่มอีกด้านเป็นลิปท็อปโค๊ทด้านที่เป็นจิ้มจุ่มจะเป็นพลาสติกใสสามารถมองเห็นสีลิปด้านในได้ชัดเจนส่วนด้านท็อปโค้ดเป็นสีดำตัวท็อปโค๊ดจะสีขาวใสๆเมื่อทาเคลือบแล้วจะไม่ทำให้ลิปเปลี่ยนสีตัวกล่องมีข้อมูลภาษาไทยและรายละเอียดชัดเจนที่ด้านท้ายของลิปสติก ขั้นตอนการทาลิปให้สวยติดทน 1.ทาด้านลิปคัลเลอร์ลิปสีแน่นพิเศษให้เรียวปากสวยชัดสะกดทุกสายตา 2.ทาด้านท็อปโค๊ทเคลือบทับด้วยลิปล็อคสีให้ตรึงติดปากสวนติดทนด้วยบับเบิ้ลฟิล์มโค๊ทพร้อมบำรุงริมฝีปากแลดูสุขภาพดี ,เสร็จสิ้น: ส่องสว่าง Gender: Unisex วัตถุดิบ: ธรรมชาติ Model: DNA Size(cm): 2 x 2 x 11 Weight(kg): 0.1 Usage: ริมฝีปาก ProductVolume(ml): 4.2 ,Mistine
0,MISTINE DNA ลิปสติก Liquid Lipstick LIP COLOR & TOP COAT No#08,179,http://srv-live-01.lazada.co.th/p/mistine-dna-lipstik-liquid-lipstick-lip-color-and-top-coat-no-08-0246-2820112-1-product.jpg,MISTINEDNAลิปสติกLiquidLipstickLIPCOLOR&TOPCOAT#No8 คุณสมบัติ ถอดรหัส...ลิปคัลเลอร์สีคมชัดอัดแน่นเต็มพิกัดกลมกลื่นกับริมฝีปากด้วยแรงบันดาลใจจากการถอดรหัสDNAสู่ลิปเรียบเนียนติดทนด้วยเทคโนโลยีDeep'NActivate(D.N.A.Technologyที่มีDeepintensecolorอณูเม็ดสีเล็กสามารถเรยงตัวเกาะกันแน่นพร้อมกับActivateFilmFormerฟิล์มที่เคลือบเม็ดสีให้ติดทนจึงมีคุณสมบัติกันน้ำและจูบไม่หลุดทำให้ริมฝีปากสวยสะกดทุกสายตาพร้อมคุณค่าสารสกัดจากMarineDNAที่มีคุณสมบัติพิเศษสามารถกักเก็บความชุ่มชื่นให้ยาวนานอีกทั้งมีสารสกัดจากเมล็ดอัลมอนด์และเมล็ดแมคคาเดเมียร์ที่ช่วยปรับสภาพผิวให้นุ่มชุ่มชื่นทำให้คุณมีริมฝีปากสวยสมบูรณ์แบบ มอบความโดดเด่นยิ่งขึ้นให้กับริมฝีปากด้วยTopCoatที่มีประกายแวววาวชุ่มฉ่ำช่วยเคลือบฟิล์มสีเป็นเกราะป้องกันอีกหนึ่งชั้นที่จะทำให้ลิปสีติดทนนานยิ่งขึ้นด้วยคุณสมบัติของDoubleFilmCoatอีกทั้งยังมอบคุณค่าการบำรุงจากอนุพันธ์วิตามินอีที่เป็นMoisturizerให้กับริมฝีปากเพื่อความเนียนนุ่มชุ่มชื่นไม่แห้งกร้านแลดูมีสุขภาพดีอย่างเป็นธรรมชาติ ขนาด::4.2กรัม มาในรูปแบบแท่งสามารถหมุนออกได้2ฝั่งอีกฝั่งเป็นลิปคัลเลอร์แบบจิ้มจุ่มอีกด้านเป็นลิปท็อปโค๊ทด้านที่เป็นจิ้มจุ่มจะเป็นพลาสติกใสสามารถมองเห็นสีลิปด้านในได้ชัดเจนส่วนด้านท็อปโค้ดเป็นสีดำตัวท็อปโค๊ดจะสีขาวใสๆเมื่อทาเคลือบแล้วจะไม่ทำให้ลิปเปลี่ยนสีตัวกล่องมีข้อมูลภาษาไทยและรายละเอียดชัดเจนที่ด้านท้ายของลิปสติก ขั้นตอนการทาลิปให้สวยติดทน 1.ทาด้านลิปคัลเลอร์ลิปสีแน่นพิเศษให้เรียวปากสวยชัดสะกดทุกสายตา 2.ทาด้านท็อปโค๊ทเคลือบทับด้วยลิปล็อคสีให้ตรึงติดปากสวนติดทนด้วยบับเบิ้ลฟิล์มโค๊ทพร้อมบำรุงริมฝีปากแลดูสุขภาพดี ,เสร็จสิ้น: ส่องสว่าง Gender: Unisex วัตถุดิบ: ธรรมชาติ Model: DNA Size(cm): 2 x 2 x 11 Weight(kg): 0.1 Usage: ริมฝีปาก ProductVolume(ml): 4.2 ,Mistine
0,MISTINE DNA ลิปสติก Liquid Lipstick LIP COLOR & TOP COAT (2แท่ง) Duo#01,269,http://srv-live-03.lazada.co.th/p/mistine-dna-lipstik-liquid-lipstick-lip-color-and-top-coat-2aethng-duo-01-0246-7820112-1-product.jpg,MISTINEDNAลิปสติกLiquidLipstickLIPCOLOR&TOPCOAT(2แท่ง)#Duo1 คุณสมบัติ ถอดรหัส...ลิปคัลเลอร์สีคมชัดอัดแน่นเต็มพิกัดกลมกลื่นกับริมฝีปากด้วยแรงบันดาลใจจากการถอดรหัสDNAสู่ลิปเรียบเนียนติดทนด้วยเทคโนโลยีDeep'NActivate(D.N.A.Technologyที่มีDeepintensecolorอณูเม็ดสีเล็กสามารถเรยงตัวเกาะกันแน่นพร้อมกับActivateFilmFormerฟิล์มที่เคลือบเม็ดสีให้ติดทนจึงมีคุณสมบัติกันน้ำและจูบไม่หลุดทำให้ริมฝีปากสวยสะกดทุกสายตาพร้อมคุณค่าสารสกัดจากMarineDNAที่มีคุณสมบัติพิเศษสามารถกักเก็บความชุ่มชื่นให้ยาวนานอีกทั้งมีสารสกัดจากเมล็ดอัลมอนด์และเมล็ดแมคคาเดเมียร์ที่ช่วยปรับสภาพผิวให้นุ่มชุ่มชื่นทำให้คุณมีริมฝีปากสวยสมบูรณ์แบบ มอบความโดดเด่นยิ่งขึ้นให้กับริมฝีปากด้วยTopCoatที่มีประกายแวววาวชุ่มฉ่ำช่วยเคลือบฟิล์มสีเป็นเกราะป้องกันอีกหนึ่งชั้นที่จะทำให้ลิปสีติดทนนานยิ่งขึ้นด้วยคุณสมบัติของDoubleFilmCoatอีกทั้งยังมอบคุณค่าการบำรุงจากอนุพันธ์วิตามินอีที่เป็นMoisturizerให้กับริมฝีปากเพื่อความเนียนนุ่มชุ่มชื่นไม่แห้งกร้านแลดูมีสุขภาพดีอย่างเป็นธรรมชาติ ขนาด::4.2กรัม มาในรูปแบบแท่งสามารถหมุนออกได้2ฝั่งอีกฝั่งเป็นลิปคัลเลอร์แบบจิ้มจุ่มอีกด้านเป็นลิปท็อปโค๊ทด้านที่เป็นจิ้มจุ่มจะเป็นพลาสติกใสสามารถมองเห็นสีลิปด้านในได้ชัดเจนส่วนด้านท็อปโค้ดเป็นสีดำตัวท็อปโค๊ดจะสีขาวใสๆเมื่อทาเคลือบแล้วจะไม่ทำให้ลิปเปลี่ยนสีตัวกล่องมีข้อมูลภาษาไทยและรายละเอียดชัดเจนที่ด้านท้ายของลิปสติก ขั้นตอนการทาลิปให้สวยติดทน 1.ทาด้านลิปคัลเลอร์ลิปสีแน่นพิเศษให้เรียวปากสวยชัดสะกดทุกสายตา 2.ทาด้านท็อปโค๊ทเคลือบทับด้วยลิปล็อคสีให้ตรึงติดปากสวนติดทนด้วยบับเบิ้ลฟิล์มโค๊ทพร้อมบำรุงริมฝีปากแลดูสุขภาพดี ,เสร็จสิ้น: ส่องสว่าง Gender: Unisex วัตถุดิบ: ธรรมชาติ Model: DNA Size(cm): 2 x 2 x 11 Weight(kg): 0.2 Usage: ริมฝีปาก ProductVolume(ml): 4.2 ,Mistine
4,MISTINE DNA ลิปสติก Liquid Lipstick LIP COLOR & TOP COAT (2แท่ง) Duo#02,269,http://srv-live-01.lazada.co.th/p/mistine-dna-lipstik-liquid-lipstick-lip-color-and-top-coat-2aethng-duo-02-0246-2920112-1-product.jpg,MISTINEDNAลิปสติกLiquidLipstickLIPCOLOR&TOPCOAT(2แท่ง)#Duo2 คุณสมบัติ ถอดรหัส...ลิปคัลเลอร์สีคมชัดอัดแน่นเต็มพิกัดกลมกลื่นกับริมฝีปากด้วยแรงบันดาลใจจากการถอดรหัสDNAสู่ลิปเรียบเนียนติดทนด้วยเทคโนโลยีDeep'NActivate(D.N.A.Technologyที่มีDeepintensecolorอณูเม็ดสีเล็กสามารถเรยงตัวเกาะกันแน่นพร้อมกับActivateFilmFormerฟิล์มที่เคลือบเม็ดสีให้ติดทนจึงมีคุณสมบัติกันน้ำและจูบไม่หลุดทำให้ริมฝีปากสวยสะกดทุกสายตาพร้อมคุณค่าสารสกัดจากMarineDNAที่มีคุณสมบัติพิเศษสามารถกักเก็บความชุ่มชื่นให้ยาวนานอีกทั้งมีสารสกัดจากเมล็ดอัลมอนด์และเมล็ดแมคคาเดเมียร์ที่ช่วยปรับสภาพผิวให้นุ่มชุ่มชื่นทำให้คุณมีริมฝีปากสวยสมบูรณ์แบบ มอบความโดดเด่นยิ่งขึ้นให้กับริมฝีปากด้วยTopCoatที่มีประกายแวววาวชุ่มฉ่ำช่วยเคลือบฟิล์มสีเป็นเกราะป้องกันอีกหนึ่งชั้นที่จะทำให้ลิปสีติดทนนานยิ่งขึ้นด้วยคุณสมบัติของDoubleFilmCoatอีกทั้งยังมอบคุณค่าการบำรุงจากอนุพันธ์วิตามินอีที่เป็นMoisturizerให้กับริมฝีปากเพื่อความเนียนนุ่มชุ่มชื่นไม่แห้งกร้านแลดูมีสุขภาพดีอย่างเป็นธรรมชาติ ขนาด::4.2กรัม มาในรูปแบบแท่งสามารถหมุนออกได้2ฝั่งอีกฝั่งเป็นลิปคัลเลอร์แบบจิ้มจุ่มอีกด้านเป็นลิปท็อปโค๊ทด้านที่เป็นจิ้มจุ่มจะเป็นพลาสติกใสสามารถมองเห็นสีลิปด้านในได้ชัดเจนส่วนด้านท็อปโค้ดเป็นสีดำตัวท็อปโค๊ดจะสีขาวใสๆเมื่อทาเคลือบแล้วจะไม่ทำให้ลิปเปลี่ยนสีตัวกล่องมีข้อมูลภาษาไทยและรายละเอียดชัดเจนที่ด้านท้ายของลิปสติก ขั้นตอนการทาลิปให้สวยติดทน 1.ทาด้านลิปคัลเลอร์ลิปสีแน่นพิเศษให้เรียวปากสวยชัดสะกดทุกสายตา 2.ทาด้านท็อปโค๊ทเคลือบทับด้วยลิปล็อคสีให้ตรึงติดปากสวนติดทนด้วยบับเบิ้ลฟิล์มโค๊ทพร้อมบำรุงริมฝีปากแลดูสุขภาพดี ,เสร็จสิ้น: ส่องสว่าง Gender: Unisex วัตถุดิบ: ธรรมชาติ Model: DNA Size(cm): 2 x 2 x 11 Weight(kg): 0.2 Usage: ริมฝีปาก ProductVolume(ml): 4.2 ,Mistine
